,ID,START_DATE,END_DATE,TIMER_total,SYMBOL,EVALUATION_01,EVALUATION_02,EVALUATION_index,SATISFACTION,TRUST,OUTAGE_q01,OUTAGE_q02,OUTAGE_q03,OUTAGE_01,OUTAGE_02,OUTAGE_03,OUTAGE_long,AREA,CITY,CITY_short,GOV_EVALUATION,GOV_SATISFACTION,GOV_TRUST,GOV_ATTITUDES,INTEREST,GENDER,AGE,EDUCATION,INCOME,HOUSE,IDEOLOGY,IEC_ATTITUDES_first,IEC_ATTITUDES_second,IEC_ATTITUDES_third,IEC_ATTITUDES_fourth,MEKOROT_recognize,IROADS_recognize,EAPC_recognize,NTA_recognize,IEC_symbol_recognize,IEC_work,IEC_work_relative,IEC_work_01,IEC_debt,SYMBOL_not_recognize,TIMER_total_filter,IMC,MISSING,GUESS_filter
1062,1062,16/12/2015 15:52,16/12/2015 16:02,10,0,6,4,5,6,6,2,2,2,1,1,0.5,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.833333333,0.333333333,0.444444444,0.75,0,38,0.857142857,0.25,0,0.4,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1063,16/12/2015 15:51,16/12/2015 16:02,11,2,7,7,7,8,8,2,1,1,1,0.5,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.5,0.333333333,0.388888889,1,0,59,0.571428571,0.75,1,0.2,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1064,1064,16/12/2015 15:33,16/12/2015 16:04,31,0,4,4,4,4,4,3,2,3,1,1,0.833333333,0,SHARON,HOD HASHARON,HDS,0.5,0.333333333,0.333333333,0.388888889,0.75,1,24,0.428571429,0,0,0.6,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1065,1065,16/12/2015 15:56,16/12/2015 16:04,8,1,8,9,8.5,9,7,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.333333333,0,0,0.111111111,0.75,0,24,0.714285714,0,0,0,EVALUATION_02,SATISFACTION,TRUST,EVALUATION_01,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1066,1066,16/12/2015 16:00,16/12/2015 16:05,5,2,5,5,5,6,6,2,1,1,1,0.5,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.333333333,0.444444444,0.75,0,23,0.428571429,0.5,0,0.3,TRUST,EVALUATION_02,SATISFACTION,EVALUATION_01,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1067,1067,16/12/2015 15:59,16/12/2015 16:06,7,1,10,10,10,10,10,2,1,2,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.666666667,0.666666667,0.666666667,0.666666667,0,0,25,0.714285714,0.25,0,0.6,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1068,1068,16/12/2015 15:57,16/12/2015 16:07,10,2,7,8,7.5,7,7,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.5,0.666666667,0.5,0.555555556,0.75,1,26,0.857142857,0,0,0.5,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1069,1069,16/12/2015 15:57,16/12/2015 16:07,10,0,4,2,3,3,2,1,0,3,0,0,0.333333333,0,OTHER,GIVATAIM,OTHER,0.333333333,0.333333333,0.5,0.388888889,1,0,45,0.571428571,0,1,0.9,EVALUATION_01,EVALUATION_02,SATISFACTION,TRUST,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1070,1070,16/12/2015 16:04,16/12/2015 16:08,4,1,9,10,9.5,9,9,1,1,3,0,0,0.5,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.166666667,0.166666667,0.222222222,1,0,43,0.857142857,0.75,1,0.5,EVALUATION_01,EVALUATION_02,SATISFACTION,TRUST,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1071,1071,16/12/2015 16:07,16/12/2015 16:11,4,2,10,10,10,10,10,2,1,2,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0,26,0.857142857,0.25,0,0.6,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1072,1072,16/12/2015 16:10,16/12/2015 16:13,3,1,7,4,5.5,6,5,2,1,1,1,0.5,0.166666667,0,SHARON,KFAR SABA,KFS,0.333333333,0.666666667,0.333333333,0.444444444,0,1,15,0.571428571,0.5,0,0.3,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1073,1073,16/12/2015 16:08,16/12/2015 16:13,5,0,3,3,3,3,4,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.166666667,0.166666667,0.166666667,0.75,0,39,0.571428571,0.5,0,0.3,SATISFACTION,EVALUATION_01,TRUST,EVALUATION_02,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1074,1074,16/12/2015 16:07,16/12/2015 16:14,7,2,5,4,4.5,5,4,2,1,3,1,0.5,0.5,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.5,0.5,0.75,1,25,0.857142857,0,0,0.3,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1075,1075,16/12/2015 16:11,16/12/2015 16:14,3,2,10,10,10,10,10,2,1,2,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.666666667,0.666666667,0.666666667,0.666666667,0.75,1,59,0.571428571,0.25,1,0.5,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,1076,16/12/2015 16:02,16/12/2015 16:16,14,1,4,6,5,7,5,1,0,2,0,0,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.333333333,0,0.166666667,0,1,45,0.857142857,0.5,1,0.4,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1077,1077,16/12/2015 16:07,16/12/2015 16:17,10,0,8,8,8,8,8,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.333333333,0.333333333,0.333333333,0,0,43,0.857142857,0.25,0,0.2,SATISFACTION,TRUST,EVALUATION_01,EVALUATION_02,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1078,1078,16/12/2015 16:14,16/12/2015 16:18,4,1,3,5,4,4,5,2,1,1,1,0.5,0.166666667,0,SHFELA,RAMAT GAN,RGN,0,0,0,0,0.75,1,21,0.428571429,0.25,0,0.4,SATISFACTION,EVALUATION_01,TRUST,EVALUATION_02,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1079,1079,16/12/2015 16:14,16/12/2015 16:19,5,2,1,3,2,4,3,2,1,2,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.166666667,0.333333333,0.222222222,0.75,0,26,0.857142857,0,0,0.4,SATISFACTION,TRUST,EVALUATION_02,EVALUATION_01,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1080,1080,16/12/2015 16:12,16/12/2015 16:20,8,0,8,8,8,9,7,2,5,2,1,1,0.666666667,1,SHARON,KFAR SABA,KFS,0.5,0.5,0.5,0.5,0,1,29,0.857142857,0.5,0,0.7,EVALUATION_01,EVALUATION_02,SATISFACTION,TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,1081,16/12/2015 16:14,16/12/2015 16:21,7,0,3,1,2,1,1,3,1,3,1,0.5,0.666666667,0,OTHER,PETACH TIKVA,OTHER,0.5,0.5,0.5,0.5,0.75,0,26,0.571428571,1,0,0.2,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1082,1082,16/12/2015 16:17,16/12/2015 16:21,4,1,3,4,3.5,4,4,2,3,3,1,1,0.666666667,1,OTHER,PETACH TIKVA,OTHER,0.333333333,0.5,0.166666667,0.333333333,0.75,1,27,0.857142857,0,0,0.7,EVALUATION_01,TRUST,EVALUATION_02,SATISFACTION,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1083,1083,16/12/2015 16:12,16/12/2015 16:22,10,1,8,8,8,9,9,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0,0.166666667,0.166666667,0.111111111,1,0,48,0.857142857,0.75,1,0.8,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1084,1084,16/12/2015 16:16,16/12/2015 16:22,6,2,5,3,4,3,3,1,0,2,0,0,0.166666667,0,OTHER,JERUSALEM,OTHER,0.666666667,0.5,0.833333333,0.666666667,0,1,42,0.571428571,0.5,0,0.5,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1085,1085,16/12/2015 15:41,16/12/2015 16:22,41,1,3,3,3,4,4,1,0,1,0,0,0,0,OTHER,OTHER,OTHER,0.5,0.5,0.5,0.5,1,1,28,0.857142857,0.5,0,0.5,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1086,1086,16/12/2015 16:18,16/12/2015 16:23,5,1,4,4,4,5,3,2,1,3,1,0.5,0.5,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.166666667,0.333333333,0.222222222,0,1,52,0.857142857,0.25,1,0.4,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1087,1087,16/12/2015 16:08,16/12/2015 16:24,16,0,4,3,3.5,3,3,3,2,3,1,1,0.833333333,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,0,1,34,0.571428571,0,0,0.5,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,1088,16/12/2015 16:20,16/12/2015 16:25,5,0,6,6,6,6,6,1,0,1,0,0,0,0,OTHER,JERUSALEM,OTHER,0.166666667,0.5,0.333333333,0.333333333,0.75,1,23,0.714285714,0,0,0.2,TRUST,EVALUATION_02,SATISFACTION,EVALUATION_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,1089,16/12/2015 16:18,16/12/2015 16:26,8,0,7,4,5.5,4,4,2,1,2,1,0.5,0.333333333,0,OTHER,HULON,OTHER,0.166666667,0.166666667,0.166666667,0.166666667,0.75,0,29,0.285714286,0,1,0.2,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1090,1090,16/12/2015 16:19,16/12/2015 16:27,8,2,5,5,5,5,4,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0,0.166666667,0,0.055555556,1,1,55,0.857142857,0,1,0.5,EVALUATION_02,EVALUATION_01,TRUST,SATISFACTION,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1091,1091,16/12/2015 16:22,16/12/2015 16:27,5,1,1,7,4,3,1,1,0,3,0,0,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.166666667,0.166666667,0.222222222,0,1,31,0.857142857,0,0,0.4,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1092,1092,16/12/2015 16:19,16/12/2015 16:29,10,0,3,4,3.5,4,3,3,4,3,1,1,1,1,SHARON,HOD HASHARON,HDS,0.333333333,0.333333333,0.333333333,0.333333333,0,1,28,0.857142857,0,0,0.5,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1093,1093,16/12/2015 16:18,16/12/2015 16:29,11,2,2,3,2.5,6,5,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.5,0.666666667,0.5,0.5,1,43,0.571428571,0,0,0.9,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1094,1094,16/12/2015 16:25,16/12/2015 16:29,4,1,7,6,6.5,5,2,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.166666667,0.166666667,0.166666667,0.75,0,41,1,1,0,0.7,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,1095,16/12/2015 16:26,16/12/2015 16:31,5,0,4,4,4,4,4,2,2,2,1,1,0.5,0,OTHER,OTHER,OTHER,0.166666667,0.166666667,0.166666667,0.166666667,0,0,44,1,0.5,1,0.6,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1096,1096,16/12/2015 16:25,16/12/2015 16:31,6,1,9,8,8.5,8,2,2,1,1,1,0.5,0.166666667,0,OTHER,TEL AVIV,OTHER,0.166666667,0,0,0.055555556,0.75,0,38,0.571428571,0,0,0.3,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1097,1097,16/12/2015 16:29,16/12/2015 16:34,5,0,4,2,3,4,3,2,3,2,1,1,0.5,1,SHARON,RAMAT HASHARON,RSR,0.166666667,0.166666667,0.5,0.277777778,0,1,32,0.857142857,0.5,0,0.2,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1098,1098,16/12/2015 16:31,16/12/2015 16:36,5,2,4,8,6,6,3,1,0,2,0,0,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.166666667,0,0.333333333,0.166666667,0.75,1,27,0.857142857,0.25,1,0.2,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1099,1099,16/12/2015 16:27,16/12/2015 16:39,12,2,4,5,4.5,5,7,1,0,3,0,0,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.333333333,0.333333333,0.277777778,0.75,0,38,1,1,1,0.7,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1100,1100,16/12/2015 16:36,16/12/2015 16:41,5,2,8,6,7,8,6,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.333333333,0.444444444,1,0,49,1,0.75,1,0.6,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1101,1101,16/12/2015 16:19,16/12/2015 16:41,22,2,6,3,4.5,5,4,3,1,3,1,0.5,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.333333333,0.222222222,0,1,33,0.857142857,0.25,1,0.3,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1102,1102,16/12/2015 16:37,16/12/2015 16:42,5,0,6,6,6,6,6,2,1,1,1,0.5,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.5,0.5,0.444444444,0,0,41,1,0,0,0.7,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1103,1103,16/12/2015 16:07,16/12/2015 16:44,37,1,8,9,8.5,9,8,3,4,1,1,1,0.666666667,1,OTHER,TEL AVIV,OTHER,0.333333333,0.333333333,0.333333333,0.333333333,0.5,1,38,0.571428571,0,0,0.4,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1104,1104,16/12/2015 16:38,16/12/2015 16:44,6,1,7,3,5,5,5,3,1,2,1,0.5,0.5,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.333333333,0.444444444,1,0,28,0.857142857,0.25,0,0.6,SATISFACTION,EVALUATION_01,EVALUATION_02,TRUST,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1105,1105,16/12/2015 16:39,16/12/2015 16:44,5,0,6,5,5.5,6,6,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.333333333,0.5,0.388888889,0.75,1,44,0.857142857,0.5,0,0.6,SATISFACTION,EVALUATION_01,TRUST,EVALUATION_02,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1106,1106,16/12/2015 16:43,16/12/2015 16:48,5,2,4,4,4,4,4,2,1,1,1,0.5,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.666666667,0.666666667,0.611111111,1,1,23,0.428571429,0.25,1,0.7,EVALUATION_02,SATISFACTION,TRUST,EVALUATION_01,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1107,1107,16/12/2015 16:43,16/12/2015 16:49,6,1,9,3,6,9,4,1,0,1,0,0,0,0,OTHER,TEL AVIV,OTHER,0.333333333,0.333333333,0.5,0.388888889,0,1,29,1,0.5,0,0.2,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1108,1108,16/12/2015 16:44,16/12/2015 16:52,8,2,6,6,6,7,3,3,1,3,1,0.5,0.666666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.5,0.5,1,0,41,0.571428571,0.75,1,0.6,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1109,1109,16/12/2015 16:51,16/12/2015 16:56,5,2,2,1,1.5,3,4,1,0,3,0,0,0.333333333,0,SHFELA,RAMAT GAN,RGN,0,0,0,0,0.5,1,35,1,0.5,1,0.7,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1110,1110,16/12/2015 16:49,16/12/2015 16:56,7,1,7,7,7,7,7,2,1,2,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.166666667,0.333333333,0.222222222,1,0,29,0.857142857,0,0,0.7,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1111,1111,16/12/2015 16:54,16/12/2015 16:59,5,1,3,3,3,5,3,2,1,2,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0,0.166666667,0,0.055555556,1,1,45,0.571428571,0,0,0,SATISFACTION,EVALUATION_01,TRUST,EVALUATION_02,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1112,1112,16/12/2015 16:58,16/12/2015 17:01,3,1,7,4,5.5,5,7,2,1,2,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.166666667,0.5,0.333333333,1,0,41,1,0.5,1,0.7,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1113,1113,16/12/2015 16:57,16/12/2015 17:02,5,2,10,10,10,10,10,2,1,2,1,0.5,0.333333333,0,SHFELA,MODIIN,MDN,0.5,0.5,0,0.333333333,0.5,1,41,0.571428571,0.25,1,0.5,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1114,1114,16/12/2015 16:54,16/12/2015 17:02,8,0,4,4,4,5,5,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.166666667,0,0.111111111,0,1,21,0.428571429,0,0,0.5,TRUST,EVALUATION_02,SATISFACTION,EVALUATION_01,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1115,1115,16/12/2015 16:59,16/12/2015 17:04,5,0,1,2,1.5,1,1,2,1,1,1,0.5,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.666666667,0.555555556,0.75,0,21,0.428571429,0.25,1,0.7,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1116,1116,16/12/2015 17:01,16/12/2015 17:08,7,0,4,4,4,4,3,2,1,1,1,0.5,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.666666667,0.666666667,0.611111111,0,1,35,1,0.5,0,0.6,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1117,1117,16/12/2015 17:01,16/12/2015 17:09,8,1,3,4,3.5,5,1,2,1,1,1,0.5,0.166666667,0,SHARON,HERZELIA,HZL,0.333333333,0.333333333,0.333333333,0.333333333,0.75,1,64,1,0.5,1,0.2,SATISFACTION,EVALUATION_01,TRUST,EVALUATION_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,1118,16/12/2015 17:05,16/12/2015 17:10,5,2,8,8,8,8,7,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.833333333,0.833333333,0.833333333,0.833333333,0,1,31,0.857142857,0,1,0.7,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1119,1119,16/12/2015 16:45,16/12/2015 17:11,26,0,5,1,3,1,1,2,1,1,1,0.5,0.166666667,0,SHARON,HOD HASHARON,HDS,0,0,0.166666667,0.055555556,0,1,32,0.571428571,0.75,1,0.6,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1120,1120,16/12/2015 17:08,16/12/2015 17:13,5,2,7,6,6.5,7,7,2,2,2,1,1,0.5,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.333333333,0.166666667,0.277777778,0,NA,30,1,0.5,0,0.2,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1121,1121,16/12/2015 17:08,16/12/2015 17:16,8,0,8,7,7.5,7,7,3,1,3,1,0.5,0.666666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.833333333,0.611111111,1,0,61,1,0.25,1,0.2,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1122,1122,16/12/2015 17:05,16/12/2015 17:22,17,1,3,3,3,3,1,3,1,1,1,0.5,0.333333333,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.5,0.5,0.444444444,0.75,1,61,0.571428571,0,1,0.2,EVALUATION_02,SATISFACTION,TRUST,EVALUATION_01,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1123,1123,16/12/2015 17:19,16/12/2015 17:24,5,1,4,5,4.5,5,5,1,0,1,0,0,0,0,SHARON,RAMAT HASHARON,RSR,0.166666667,0.333333333,0.166666667,0.222222222,0.75,1,19,0.428571429,0.25,0,0.4,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1124,1124,16/12/2015 17:16,16/12/2015 17:28,12,2,4,3,3.5,3,3,1,1,1,0,0,0.166666667,0,SHFELA,RISHON LEZION,RLZ,0,0.166666667,0.166666667,0.111111111,0.5,0,39,0.142857143,0,0,0,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1125,1125,16/12/2015 17:23,16/12/2015 17:30,7,2,6,5,5.5,5,5,1,0,2,0,0,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.333333333,0.333333333,0.333333333,0,1,38,0.571428571,0.5,0,0.6,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1126,1126,16/12/2015 17:27,16/12/2015 17:31,4,2,5,5,5,4,5,1,0,2,0,0,0.166666667,0,OTHER,TEL AVIV,OTHER,0.666666667,0.666666667,0.833333333,0.722222222,0.75,1,31,0.857142857,0,0,0.2,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1127,1127,16/12/2015 17:21,16/12/2015 17:31,10,0,5,5,5,5,4,1,0,1,0,0,0,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.166666667,0.333333333,0.277777778,0.5,1,27,0.857142857,0.25,0,0.3,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1128,1128,16/12/2015 17:23,16/12/2015 17:32,9,1,5,6,5.5,6,6,1,0,2,0,0,0.166666667,0,SHFELA,RISHON LEZION,RLZ,0.5,0.666666667,0.666666667,0.611111111,0.75,0,33,0.857142857,0.25,1,0.7,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1129,1129,16/12/2015 17:24,16/12/2015 17:39,15,1,5,8,6.5,8,8,1,0,3,0,0,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.5,0.166666667,0.333333333,0.5,0,20,0.571428571,0,0,0.7,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1130,1130,16/12/2015 17:34,16/12/2015 17:41,7,0,5,4,4.5,5,5,1,0,1,0,0,0,0,OTHER,PETACH TIKVA,OTHER,0.5,0.5,0.5,0.5,0.75,1,23,0.428571429,0.5,0,0.5,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,1131,16/12/2015 17:33,16/12/2015 17:42,9,0,2,1,1.5,2,1,2,1,3,1,0.5,0.5,0,SHFELA,RAMAT GAN,RGN,0.333333333,0.333333333,0.166666667,0.277777778,0.75,1,25,0.714285714,0,0,0.5,EVALUATION_02,TRUST,EVALUATION_01,SATISFACTION,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1132,1132,16/12/2015 17:38,16/12/2015 17:44,6,2,5,3,4,5,5,1,2,3,0,0,0.666666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.5,0.5,0,0,27,0.428571429,0,1,0.6,EVALUATION_02,SATISFACTION,TRUST,EVALUATION_01,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1133,1133,16/12/2015 17:41,16/12/2015 17:47,6,1,5,3,4,6,6,1,0,2,0,0,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.5,0.5,0.5,0.75,1,28,1,0.5,0,0.4,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,1134,16/12/2015 17:43,16/12/2015 17:48,5,1,1,6,3.5,2,2,3,1,3,1,0.5,0.666666667,0,OTHER,HULON,OTHER,0.5,0.333333333,0.333333333,0.388888889,0,1,29,0.571428571,0.5,1,0.5,SATISFACTION,EVALUATION_01,EVALUATION_02,TRUST,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1135,1135,16/12/2015 17:48,16/12/2015 17:52,4,0,3,3,3,4,3,1,0,2,0,0,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.5,0.166666667,0,0.222222222,0.75,1,26,0.714285714,0,0,0.3,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1136,1136,16/12/2015 17:47,16/12/2015 17:54,7,2,7,6,6.5,6,6,1,0,2,0,0,0.166666667,0,SHFELA,RAMAT GAN,RGN,0.166666667,0.333333333,0,0.166666667,0,1,37,0.857142857,0.5,0,0.7,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,0,1,0,0,1,0,0,0,0,0,0,0,0,0
